"ORDER_ID","GOODS_ID","GOODS_NAME","UNIT_PRICE","QUANTITY","RETURN_QTY"
"1110357","3330","牛浪汉麻辣牛肉160g","15.00","1","0"
"1110376","3361","雪花啤酒勇闯天涯听装500ml","4.50","6","0"
"1110376","5293","思念白糯小圆子小汤圆500g","6.00","1","0"
"1110376","4099","唯怡植物蛋白饮品豆奶1.45L","12.00","1","0"
"1110376","20222","正宗椰树牌椰汁带盖1L（新）","13.50","1","0"
"1110376","5126","德莊干锅鸡兔虾麻辣调料150g","5.00","1","0"
"1110382","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","4","0"
"1110382","2043","有友泡椒凤爪泡椒鸡爪210g","10.00","1","0"
"1110382","3841","劲仔小鱼麻辣小鱼12g","1.00","1","0"
"1110382","3840","劲仔小鱼香辣小鱼12g","1.00","2","0"
"1110387","4901","哈尔滨啤酒冰纯ICE瓶装500ml","4.00","4","0"
"1110406","2749","张君雅小妹妹休闲丸子日式风味80g","7.00","1","0"
"1110406","6021","代跑腿服务（蓝娇）","13.00","2","0"
"1110420","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110420","2736","康师傅茉莉清茶500ml","2.50","1","0"
"1110423","21522","代跑腿（万宝路爆珠）","24.00","1","0"
"1110423","2936","ABC日用纤薄240卫生巾个人护理8片","7.50","2","0"
"1110424","3362","百事可乐600ml","3.00","1","0"
"1110424","17413","可口可乐600ml","3.00","1","0"
"1110424","17862","零度可口可乐500ml","3.00","1","0"
"1110427","6161","立白新金桔洗洁精1.29kg","11.50","1","0"
"1110430","2844","小茗同学青柠红茶480ml","5.00","1","0"
"1110430","3182","正宗椰树牌椰子汁植物蛋白饮料盒装245ml","4.50","1","0"
"1110430","2738","统一阿萨姆奶茶原味500ml","4.00","1","0"
"1110430","18333","可口可乐罐装（新）330ml","2.50","2","0"
"1110436","6269","代跑腿服务（娇子格调黑）","15.00","1","0"
"1110436","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110453","3361","雪花啤酒勇闯天涯听装500ml","5.00","6","0"
"1110453","6125","雪花啤酒天然100瓶装500ml","5.00","12","0"
"1110462","4419","思念黑芝麻汤圆500g","6.50","1","0"
"1110471","2720","丹麦曲奇饼干饼干原味90g","9.00","1","0"
"1110481","4621","思念醇香黑芝麻水磨汤圆500g","6.00","1","0"
"1110507","5874","【桃李】手撕面包160g","5.50","2","0"
"1110523","20929","代跑腿服务（爱喜爆珠）","15.00","1","0"
"1110523","3295","菊乐酸乐奶盒装250ml","2.50","2","0"
"1110530","5869","【桃李】小热狗95g","4.00","1","0"
"1110530","3295","菊乐酸乐奶盒装250ml","2.50","1","0"
"1110530","5874","【桃李】手撕面包160g","5.50","1","0"
"1110533","2184","康师傅香锅牛肉面袋装104g","2.50","1","0"
"1110533","2415","唐记锅巴麻辣味70g","2.00","1","0"
"1110533","12369","金磨坊鱼豆腐麻辣味22g","1.00","1","0"
"1110533","3133","乐事薯片青柠味70g","6.00","1","0"
"1110533","4418","思念灌汤水饺猪肉香菇饺子500g","6.00","1","0"
"1110533","13081","白家陈记老坛酸菜粉丝袋装108克","4.50","1","0"
"1110533","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1110533","2163","康师傅辣卤香牛肉面袋装101g","2.50","1","0"
"1110539","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110539","3362","百事可乐600ml","3.00","1","0"
"1110549","3362","百事可乐600ml","3.00","3","0"
"1110549","6270","代跑腿服务（黄鹤楼雅香金）","16.00","2","0"
"1110557","21031","代跑腿（ESSE爱喜蓝香烟）","15.00","1","0"
"1110560","4514","莎麦鸡精227g","9.00","1","0"
"1110560","2936","ABC日用纤薄240卫生巾个人护理8片","8.50","1","0"
"1110560","19289","鲜花椒油400ml","18.50","1","0"
"1110569","3993","优乐美奶茶原味22g","1.00","7","0"
"1110569","3841","劲仔小鱼麻辣小鱼12g","1.00","5","0"
"1110569","21561","飘零大叔猪肉脯蜜汁50g","6.50","3","0"
"1110569","2871","高乐高卷心夹心蛋糕巧克力牛奶口味25g","1.50","2","0"
"1110569","3006","格力高百醇巧克力味48g","6.00","2","0"
"1110569","2666","七度空间少女系列纯棉表层透气超长夜用超薄卫生巾/姨妈巾338mm","9.00","1","0"
"1110569","16700","芬达橙味汽水500ml","3.00","2","0"
"1110576","5631","双益鸡蛋龙须面条750g","6.00","1","0"
"1110579","6445","花中花水晶珍珠米5kg","45.00","1","0"
"1110597","4589","李锦记味蚝鲜蚝油235g","4.00","1","0"
"1110597","4960","君红花椒粉25g","2.00","1","0"
"1110597","5117","五丰黎红藤椒油265ml","13.00","1","0"
"1110597","5119","君红白胡椒粉25g","2.00","1","0"
"1110597","16964","信王绿玉珍珠米2.5kg","21.00","1","0"
"1110597","4588","李锦记蒸鱼豉油207ml","7.50","1","0"
"1110597","4585","海天特级草菇老抽酱油500ml","10.00","1","0"
"1110597","16989","中坝双磨生抽酱油500ml","18.00","1","0"
"1110597","14470","保宁醋手工特制500ml","15.00","1","0"
"1110597","4606","放养谷物土鸡蛋15枚装","14.50","2","0"
"1110597","4591","小米辣小米椒200g","2.00","1","0"
"1110597","20216","福利人家红油郫县豆瓣500g","5.00","1","0"
"1110597","4592","窝窝醪糟甜酒米酒400g","8.00","1","0"
"1110597","4419","思念黑芝麻汤圆500g","6.50","2","0"
"1110597","5115","中坝浓香老抽酱油500ml","6.00","1","0"
"1110597","5153","三山芝麻调和油375ml","11.00","1","0"
"1110621","5867","【桃李】豆沙面包170g","5.50","1","0"
"1110621","3295","菊乐酸乐奶盒装250ml","2.50","2","0"
"1110621","3198","费列罗榛果威化巧克力3粒装37.5g","8.50","2","0"
"1110628","5956","振兴AM008平盖木棒棉签棉棒200支","5.50","1","0"
"1110628","2329","有友泡椒凤爪泡椒鸡爪100g","5.00","1","0"
"1110628","2098","喜之郎什锦果肉果冻200g","4.00","1","0"
"1110628","2738","统一阿萨姆奶茶原味500ml","4.00","1","0"
"1110628","2725","香飘飘奶茶麦香80g","3.50","2","0"
"1110635","2720","丹麦曲奇饼干饼干原味90g","9.00","2","0"
"1110636","3917","汤达人酸酸辣豚骨面杯面83g","5.50","2","0"
"1110638","11337","【桃李】醇熟全麦切片面包2片装130g","3.00","1","0"
"1110643","6021","代跑腿服务（蓝娇）","13.00","1","0"
"1110648","2104","洽洽香瓜子200g","6.00","1","0"
"1110648","4084","乌江凉拌海带丝鲜香味50g","2.00","2","0"
"1110648","3295","菊乐酸乐奶盒装250ml","2.50","1","0"
"1110661","3913","康元虾条60g","3.50","1","0"
"1110661","2326","上好佳鲜虾片40g","4.50","1","0"
"1110661","5822","老程华蛋皮花生150g","5.00","1","0"
"1110661","4757","友臣肉松饼35g","1.50","2","0"
"1110669","6362","金陵大号爱心针线盒","9.00","1","0"
"1110670","6028","代跑腿服务（软云）","23.00","1","0"
"1110674","2979","正宗椰树牌椰子汁植物蛋白饮料罐装245ml","4.50","4","0"
"1110674","4037","丁大姐棒棒鸡辣条面筋食品面制素食110g","2.00","5","0"
"1110678","20627","仪隆甜面酱400g","4.00","1","0"
"1110678","5336","鹃城牌红油豆瓣酱1.2kg","14.00","1","0"
"1110682","6840","得益绿色香辣鸡丁方便米饭162g","8.00","1","0"
"1110690","4415","思念灌汤水饺猪肉芹菜饺子500g","6.50","1","0"
"1110690","4419","思念黑芝麻汤圆500g","6.50","1","0"
"1110690","2664","七度空间优雅系列日用丝柔超薄卫生巾/姨妈巾245mm10片","7.50","1","0"
"1110690","2331","维达双层轻巧方巾纸巾50张","1.50","1","0"
"1110697","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110699","4967","美汁源果粒橙1.25L","7.50","1","0"
"1110699","2331","维达双层轻巧方巾纸巾50张","1.50","9","0"
"1110699","4414","安慕希酸奶蓝莓味205g","5.50","1","0"
"1110699","4963","可口可乐2L","7.50","1","0"
"1110707","16329","好丽友呀土豆薯条滋香烤鸡味70g","5.00","1","0"
"1110707","5874","【桃李】手撕面包160g","5.50","1","0"
"1110714","6272","代跑腿服务（利群）","15.00","1","0"
"1110714","4946","康师傅冰红茶1L","4.50","2","0"
"1110715","6838","得益绿色香辣牛肉方便米饭162g","8.00","1","0"
"1110716","4543","久大盐350g","2.00","1","0"
"1110716","3125","农夫山泉茶派（π）柠檬红茶500ml","5.00","1","0"
"1110719","2163","康师傅辣卤香牛肉面袋装101g","2.50","1","0"
"1110719","18893","双汇大骨肠40g","1.50","1","0"
"1110724","6270","代跑腿服务（黄鹤楼雅香金）","16.00","1","0"
"1110734","5868","【桃李】奶香面包170g","6.00","1","0"
"1110734","3182","正宗椰树牌椰子汁植物蛋白饮料盒装245ml","4.50","1","0"
"1110744","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110749","3362","百事可乐600ml","3.00","5","0"
"1110749","2194","雀巢丝滑拿铁咖啡268ml","5.00","5","0"
"1110749","21070","代跑腿服务（荷花钻石）","50.00","1","0"
"1110749","21522","代跑腿（万宝路爆珠）","24.00","1","0"
"1110749","2814","红牛维生素功能饮料250ml","6.00","6","0"
"1110751","17403","雪碧零卡汽水500ml","3.00","1","0"
"1110760","2993","老程华奇味花生140g","4.50","1","0"
"1110760","3330","牛浪汉麻辣牛肉160g","15.00","1","0"
"1110760","5010","真知棒棒棒糖什锦水果味9.2g","0.50","1","0"
"1110760","6933","奥利奥小饼干草莓味杯装55g","5.00","1","0"
"1110765","2933","苏菲口袋魔法棉柔日用超薄森呼吸卫生巾/姨妈巾9片装","8.50","1","0"
"1110782","4099","唯怡植物蛋白饮品豆奶1.45L","12.00","1","0"
"1110786","6127","雪花啤酒纯生听装500ml","7.50","12","0"
"1110787","6028","代跑腿服务（软云）","23.00","1","0"
"1110792","3361","雪花啤酒勇闯天涯听装500ml","4.50","1","0"
"1110792","5749","甘竹牌豆豉鱼罐头184g","9.00","1","0"
"1110792","6021","代跑腿服务（蓝娇）","13.00","1","0"
"1110794","3082","统一巧面馆卤香牛肉面桶装113g","4.00","1","0"
"1110796","2932","苏菲超熟睡420柔棉感卫生巾/姨妈巾4片装","8.50","1","0"
"1110796","6885","护舒宝云感棉极薄日用卫生巾240mm5片","7.00","1","0"
"1110796","5344","甜源地醪糟米酒400g","6.00","1","0"
"1110796","4942","三全灌汤饺子猪肉白菜水饺500g","6.00","1","0"
"1110808","2073","伊利纯牛奶250ml","2.50","4","0"
"1110818","6026","代跑腿服务（爱喜薄荷）","10.00","1","0"
"1110819","6072","正尚口水鸡（豆制素食）80g","2.00","1","0"
"1110819","2415","唐记锅巴麻辣味70g","2.00","1","0"
"1110819","3150","牛羊配（花色形膨化食品）五香辣味90g","2.50","1","0"
"1110819","4261","康师傅泡椒竹笋鸡方便面袋装99g","2.50","1","0"
"1110819","2163","康师傅辣卤香牛肉面袋装101g","2.50","1","0"
"1110820","2932","苏菲超熟睡420柔棉感卫生巾/姨妈巾4片装","8.50","1","0"
"1110820","6885","护舒宝云感棉极薄日用卫生巾240mm5片","7.00","1","0"
"1110821","6273","代跑腿服务（硬天子金）","20.00","1","0"
"1110823","16704","可口可乐汽水888ml","4.50","1","0"
"1110825","6269","代跑腿服务（娇子格调黑）","15.00","2","0"
"1110832","4084","乌江凉拌海带丝鲜香味50g","2.00","10","0"
"1110832","2031","雪碧清爽柠檬味汽水500ml","3.00","1","0"
"1110832","18333","可口可乐罐装（新）330ml","2.50","1","0"
"1110833","6549","伊利牛奶片原味16g","2.00","20","0"
"1110833","2881","哈尔滨啤酒小麦王罐装330ml","3.00","4","0"
"1110835","5858","有友酸菜泡凤爪泡鸡爪120g","6.50","1","0"
"1110837","3361","雪花啤酒勇闯天涯听装500ml","4.50","4","0"
"1110840","2104","洽洽香瓜子200g","6.00","1","0"
"1110840","2310","老灶煮花生320g","7.00","1","0"
"1110840","2300","旺旺大米饼135g","6.00","1","0"
"1110840","3330","牛浪汉麻辣牛肉160g","15.00","1","0"
"1110840","2049","子弟薯片清怡黄瓜味45g","3.50","1","0"
"1110840","3134","乐事薯片黄瓜味70g","6.00","1","0"
"1110840","12240","川洋黑米锅巴香葱味30g","1.00","1","0"
"1110840","2984","乐事大波浪薯片香脆烤鸡翅味70g","6.50","1","0"
"1110840","2187","可比克薯片蕃茄味60g","3.50","1","0"
"1110840","2092","旺旺小小酥原味60g","3.00","1","0"
"1110840","5818","老程华香酥麻元160g","4.00","1","0"
"1110840","5858","有友酸菜泡凤爪泡鸡爪120g","6.50","1","0"
"1110840","3938","有友玩味泡椒花生100g","3.50","1","0"
"1110840","7514","太平苏打饼干芝麻口味卷装100g","3.50","1","0"
"1110840","2215","乐事薯片无限嗞嗞烤肉味104g","8.50","1","0"
"1110840","12397","黄老五花生酥椒盐味138g","10.00","1","0"
"1110840","2040","有友泡椒凤翅100g","4.50","1","0"
"1110840","8124","乐事薯片原味104g","8.50","1","0"
"1110840","8682","旺旺浪味仙海苔味30g","2.50","1","0"
"1110840","2720","丹麦曲奇饼干饼干原味90g","9.00","1","0"
"1110840","2740","好吃点香脆核桃饼干108g","3.50","1","0"
"1110840","5827","太平梳打饼干奶盐味100g","3.50","1","0"
"1110840","2741","好吃点香脆腰果饼干108g","3.50","1","0"
"1110840","5829","太平梳打饼干海苔味100g","3.50","1","0"
"1110840","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1110840","4092","光明风味酸牛奶原味160g","3.50","2","0"
"1110840","4090","光明风味酸牛奶芦荟味160g","3.50","2","0"
"1110872","6270","代跑腿服务（黄鹤楼雅香金）","16.00","1","0"
"1110872","2401","蒙牛特仑苏纯牛奶250ml","4.50","3","0"
"1110876","6269","代跑腿服务（娇子格调黑）","15.00","1","0"
"1110881","4963","可口可乐2L","7.50","1","0"
"1110882","5877","【桃李】蔓越莓核桃面包120g","5.50","2","0"
"1110884","4942","三全灌汤饺子猪肉白菜水饺500g","6.00","1","0"
"1110884","4543","久大盐350g","2.00","1","0"
"1110884","3301","千唯欧典抽取式面巾纸/抽纸400张*3包短款装","7.50","3","0"
"1110884","5327","达恒毛红苕淀粉300g","5.00","1","0"
"1110889","3859","川洋黑米锅巴麻辣味休闲食品32g","1.00","1","0"
"1110889","19388","五姐妹手工锅巴麻辣味200g","5.50","1","0"
"1110889","6762","康师傅酸梅汤500ml","3.00","1","0"
"1110889","2415","唐记锅巴麻辣味70g","2.00","1","0"
"1110892","20348","湾仔码头韭菜猪肉水饺子36只装720g","29.00","1","0"
"1110892","2172","康师傅麻辣笋子牛肉面袋装110g","2.50","1","0"
"1110894","4910","五常大米绿色生态米5kg","119.00","1","0"
"1110897","4942","三全灌汤饺子猪肉白菜水饺500g","6.00","1","0"
"1110900","6028","代跑腿服务（软云）","23.00","1","0"
"1110908","5603","南孚丰蓝1号电池1对","9.50","1","0"
"1110915","11289","奥利奥夹心饼干巧克力味58g","3.50","1","0"
"1110921","6450","陈克明高筋玉带面条挂面1kg","8.80","1","0"
"1110932","3184","农夫山泉矿泉水4L","8.50","1","0"
"1110932","5247","公牛GN-610插线板3米","45.00","1","0"
"1110944","3133","乐事薯片青柠味70g","6.00","1","0"
"1110945","4099","唯怡植物蛋白饮品豆奶1.45L","12.00","1","0"
"1110945","13334","汰渍全效炫白无磷增白皂238g（肥皂）","5.00","1","0"
"1110956","6028","代跑腿服务（软云）","23.00","1","0"
"1110978","5003","坤能泡椒臭干子（面制素食）80g","2.00","1","0"
"1110978","2049","子弟薯片清怡黄瓜味45g","3.50","1","0"
"1110978","13487","奥利奥夹心饼干抹茶味97g","6.50","2","0"
"1110978","13482","奥利奥夹心饼干草莓味116g","6.50","1","0"
"1110978","3009","格力高百醇红酒巧克力味48g","5.50","1","0"
"1110978","13491","奥利奥夹心饼干巧轻脆柔滑香草慕斯味95g","7.00","1","0"
"1110987","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","2","0"
"1110987","5867","【桃李】豆沙面包170g","5.50","1","0"
"1110987","11339","【桃李】铜锣烧豆沙馅70g","2.50","1","0"
"1110987","6389","川红锦料酒调味料酒瓶装500ml","6.00","1","0"
"1110987","11419","【桃李】起酥面包豆沙馅100g","3.00","2","0"
"1110989","3859","川洋黑米锅巴麻辣味休闲食品32g","1.00","2","0"
"1110989","4757","友臣肉松饼35g","1.50","2","0"
"1110989","4085","鱼泉鲜香榨菜鲜香原味70g","1.50","1","0"
"1110989","3850","咪咪乐园点心面红烧牛肉味/虾条82g","2.00","1","0"
"1110989","3150","牛羊配（花色形膨化食品）五香辣味90g","2.50","1","0"
"1110989","2415","唐记锅巴麻辣味70g","2.00","1","0"
"1110989","16704","可口可乐汽水888ml","4.50","1","0"
"1110994","2932","苏菲超熟睡420柔棉感卫生巾/姨妈巾4片装","8.50","1","0"
"1110994","4946","康师傅冰红茶1L","4.50","1","0"
"1110994","11420","【桃李】枣沙蛋糕100g","3.50","1","0"
"1110994","2813","张君雅小妹妹巧克力味甜甜圈45g","7.00","1","0"
"1110996","6273","代跑腿服务（硬天子金）","20.00","1","0"
"1110996","5827","太平梳打饼干奶盐味100g","3.50","2","0"
"1110997","3160","伊利味可滋香蕉牛奶240ml","4.50","1","0"
"1110997","5978","养元六个核桃240ml","4.00","1","0"
"1110997","2108","伊利谷粒多红豆红米花生牛奶250ml","2.50","2","0"
"1110997","3198","费列罗榛果威化巧克力3粒装37.5g","8.50","1","0"
"1110998","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1111001","3933","甘源牌蟹黄味瓜子仁75g","3.50","1","0"
"1111002","2401","蒙牛特仑苏纯牛奶250ml","4.60","1","0"
"1111005","3124","农夫山泉茶派（π）蜜桃乌龙茶500ml","5.00","2","0"
"1111005","3362","百事可乐600ml","3.00","2","0"
"1111011","2991","魔法士脆不可挡炫酷烤翅味干脆面/方便面50g","1.50","1","0"
"1111011","3111","康师傅酸萝卜老鸭汤方便面袋装116g","2.50","1","0"
"1111011","2168","康师傅卤香牛肉面袋装105g","2.50","1","0"
"1111011","3090","魔法士脆不可挡给力柠檬鸡味干脆面/方便面50g","1.50","1","0"
"1111049","2047","子弟薯片纯香原味45g","2.50","2","0"
"1111049","2874","阿尔卑斯原味牛奶软糖充气糖33g","1.50","1","0"
"1111049","7496","吉香居香辣木耳榨菜106g","2.50","1","0"
"1111055","13490","奥利奥巧轻脆夹心饼干柠檬芝士蛋糕味95g","7.00","2","0"
"1111055","3196","不二家棒棒糖蜜桃味+葡萄味+哈密瓜味+香橙味50g","5.50","1","0"
"1111055","2846","不二家棒棒糖草莓牛奶味+芒果牛奶味8支装46g","5.50","1","0"
"1111055","2625","金丝猴麦丽素糖果巧克力80g","4.50","2","0"
"1111055","13491","奥利奥夹心饼干巧轻脆柔滑香草慕斯味95g","7.00","1","0"
"1111055","3014","格力高百醇抹茶慕斯味48g","5.50","3","0"
"1111071","7692","卫龙大面筋香辣味65g","2.50","1","0"
"1111071","4082","与美山椒海白菜80g","2.00","1","0"
"1111071","12367","金磨坊手撕素肉卷香辣牛肉味26g","1.00","3","0"
"1111071","2094","喜之郎黄桃蜜桃果肉果冻200g","4.00","1","0"
"1111071","12318","波力海苔4.5g","4.00","1","0"
"1111071","17413","可口可乐600ml","3.00","1","0"
"1111078","5633","国泰味精200g","4.50","1","0"
"1111078","3362","百事可乐600ml","3.00","1","0"
"1111081","3184","农夫山泉矿泉水4L","8.50","2","0"
"1111082","5073","梅林午餐肉罐头198g","9.00","1","0"
"1111084","3090","魔法士脆不可挡给力柠檬鸡味干脆面/方便面50g","1.50","1","0"
"1111084","3093","统一巧面馆老坛泡椒牛肉面袋装107g","2.50","1","0"
"1111084","21600","旺旺大团缘大礼包600g","38.00","1","0"
"1111088","13395","五常长粒香大米10kg","72.00","1","0"
"1111088","5736","鑫旺宝白砂糖（白糖）380g","6.00","1","0"
"1111088","19533","豪吉鸡精100g","4.00","1","0"
"1111088","5750","君红小磨香油360g","10.50","1","0"
"1111089","6269","代跑腿服务（娇子格调黑）","15.40","2","0"
"1111090","2009","盼盼软面包奶香味200g","6.50","1","0"
"1111090","2741","好吃点香脆腰果饼干108g","3.50","1","0"
"1111090","3850","咪咪乐园点心面红烧牛肉味/虾条82g","2.00","1","0"
"1111091","4099","唯怡植物蛋白饮品豆奶1.45L","12.00","2","0"
"1111093","2935","ABC超吸棉柔护垫个人护理22片","6.50","1","0"
"1111103","7059","蜂花蚕丝蛋白蓝护发素450ml","7.00","1","0"
"1111103","2401","蒙牛特仑苏纯牛奶250ml","4.35","1","0"
"1111104","2168","康师傅卤香牛肉面袋装105g","2.50","1","0"
"1111104","2163","康师傅辣卤香牛肉面袋装101g","2.50","1","0"
"1111104","10182","美好优级火腿肠40g","1.50","1","0"
"1111110","21545","云蕾10656超薄乳胶手套（6只装）","7.50","1","0"
"1111110","6313","家鑫防虫丸40g","2.00","1","0"
"1111130","2175","康师傅酸辣牛肉面袋装118g","2.50","1","0"
"1111130","4262","康师傅鲜虾鱼板方便面袋装92g","2.50","2","0"
"1111134","4757","友臣肉松饼35g","1.50","2","0"
"1111134","12367","金磨坊手撕素肉卷香辣牛肉味26g","1.00","2","0"
"1111134","2851","金大洲香辣金针菇42g","3.00","1","0"
"1111134","4175","亨裕果酱夹心饼干凤梨味120g","3.00","1","0"
"1111147","3184","农夫山泉矿泉水4L","8.50","3","0"
"1111157","6021","代跑腿服务（蓝娇）","13.00","2","0"
"1111160","13521","雪碧清爽柠檬味汽水2L","6.50","1","0"
"1111162","4466","李锦记精选生抽酱油500ml","9.00","1","0"
"1111167","3115","徐福记草莓酥糕点182g","8.80","1","0"
"1111167","2874","阿尔卑斯原味牛奶软糖充气糖33g","1.50","1","0"
"1111167","2736","康师傅茉莉清茶500ml","2.50","2","0"
"1111167","5827","太平梳打饼干奶盐味100g","3.50","1","0"
"1111167","20737","万禾嘉园松糕香橙味300g","6.00","1","0"
"1111167","2420","徐福记米格玛夹心米果卷奶油玉米90g","5.50","1","0"
"1111167","19654","不规则饼干芝士味80g","5.00","1","0"
"1111167","12018","软曲奇蔓越莓味110g","6.00","1","0"
"1111167","20791","TNT爆米花新西兰鲜奶味120g","6.00","1","0"
"1111168","5482","永吉红包恭喜发财","0.25","1","0"
"1111168","3183","怡宝矿泉水纯净水桶装4.5L","8.50","1","0"
"1111169","7608","洁家背心式垃圾袋 1卷","2.58","1","0"
"1111211","2659","心相印红悦系列抽纸130抽*6包","17.00","3","0"
"1111211","4486","金龙鱼菜籽油纯香维生素A营养强化 非转基因物理压榨5L","75.00","1","0"
"1111211","4557","千禾烹调料酒500ml","7.00","1","0"
"1111223","4084","乌江凉拌海带丝鲜香味50g","2.00","1","0"
"1111223","5729","吉香居下饭菜（泡菜）106g","2.50","2","0"
"1111228","3641","高洁丝经典系列丝薄棉柔护翼夜用280mm8片卫生巾","10.00","1","0"
"1111228","3069","七度空间优雅系列空气感丝柔超薄2日用卫生巾/姨妈巾245mm5片","4.50","1","0"
"1111228","2251","德芙黑巧克力条装43g","7.00","1","0"
"1111233","6788","春娟宝宝霜30g","2.50","1","0"
"1111233","6330","馨洁美卫生棉签50支装","1.50","2","0"
"1111236","5129","清香园香辣酱360g","7.00","1","0"
"1111236","2605","桥牌红油豆腐乳260g","9.00","1","0"
"1111236","2312","老灶煮花生138g","4.00","1","0"
"1111238","18753","代跑腿服务（南京）","12.00","1","0"
"1111238","5846","荷氏维果C水果硬糖西柚味34g","2.50","1","0"
"1111238","4966","康师傅茉莉蜜茶1L","4.50","1","0"
"1111238","5847","荷氏维果C水果硬糖青柠味34g","2.50","2","0"
"1111238","8873","上好佳硬糖冰柠檬味袋装100g","3.50","1","0"
"1111238","17413","可口可乐600ml","3.00","1","0"
"1111242","20604","宏利加厚牛筋胶手套","3.00","1","0"
"1111244","2031","雪碧清爽柠檬味汽水500ml","3.00","2","0"
"1111244","2104","洽洽香瓜子200g","7.00","1","0"
"1111246","2814","红牛维生素功能饮料250ml","6.00","1","0"
"1111246","4037","丁大姐棒棒鸡辣条面筋食品面制素食110g","2.00","20","0"
"1111248","20990","鑫雷龙彩笔糖","0.50","4","0"
"1111248","2734","康师傅冰糖雪梨500ml","2.80","1","0"
"1111248","2154","康师傅冰红茶550ml","2.80","1","0"
"1111249","21522","代跑腿（万宝路爆珠）","24.00","1","0"
"1111249","6025","代跑腿服务（软玉）","23.00","1","0"
"1111278","12369","金磨坊鱼豆腐麻辣味22g","1.00","5","0"
"1111278","6083","正林瓜子125g","6.00","1","0"
"1111278","13095","白家陈记四川酸辣粉红薯粉丝盒装120克","6.50","1","0"
"1111279","2889","卫龙亲嘴烧红烧牛肉味辣条22g","0.50","1","0"
"1111279","4965","百事可乐2L","6.50","1","0"
"1111279","2887","卫龙亲嘴烧麦辣鸡汁味辣条22g","0.50","1","0"
"1111279","3150","牛羊配（花色形膨化食品）五香辣味90g","2.50","1","0"
"1111291","7631","合味道冬阴功风味方便面80g","5.50","1","0"
"1111291","6272","代跑腿服务（利群）","15.00","1","0"
"1111291","20743","轩轩同学自热火锅370g","22.00","1","0"
"1111291","21277","ABD火鸡面老坛酸菜鸡肉拌面147g","5.00","1","0"
"1111291","21297","与美自热火锅冒菜蔬菜版425g","18.00","1","0"
"1111294","4470","保宁醋酿造食醋特级440ml","7.50","1","0"
"1111302","2140","嘉顿威化饼干花生味50g","3.00","1","0"
"1111302","2144","农夫山泉尖叫多肽柠檬味550ml","4.00","1","0"
"1111302","13521","雪碧清爽柠檬味汽水2L","7.00","1","0"
"1111302","4606","放养谷物土鸡蛋15枚装","14.50","1","0"
"1111306","5631","双益鸡蛋龙须面条750g","6.00","1","0"
"1111306","4036","得益鱼香肉丝自热方便米饭方便饭/泡饭420g","12.00","1","0"
"1111321","3933","甘源牌蟹黄味瓜子仁75g","3.50","1","0"
"1111321","10103","好丽友呀土豆薯条蜂蜜黄油味40g","4.00","1","0"
"1111321","6044","丽芝士纳宝帝奶酪威化饼干145g","6.00","1","0"
"1111340","6611","白鹤山粗粮鸡蛋 10枚装","11.08","2","0"
"1111340","7496","吉香居香辣木耳榨菜106g","2.50","1","0"
"1111340","2725","香飘飘奶茶麦香80g","3.50","1","0"
"1111340","4417","思念灌汤水饺猪肉韭菜饺子500g","6.00","1","0"
"1111356","2073","伊利纯牛奶250ml","2.50","2","0"
"1111356","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","2","0"
"1111356","6025","代跑腿服务（软玉）","23.00","1","0"
"1111361","6447","陈克明绿豆风味挂面1kg","8.80","2","0"
"1111361","2073","伊利纯牛奶250ml","2.40","1","0"
"1111361","19530","王致和精致料酒500ml","7.00","1","0"
"1111361","12729","云南白药薄荷牙膏210g","28.50","2","0"
"1111390","2328","康师傅老坛酸菜牛肉面袋装118g","2.50","3","0"
"1111390","4621","思念醇香黑芝麻水磨汤圆500g","6.00","1","0"
"1111390","4628","思念经典大汤圆醇香黑芝麻500g","6.00","1","0"
"1111390","2175","康师傅酸辣牛肉面袋装118g","2.50","2","0"
"1111390","3094","统一巧面馆老坛酸菜牛肉面袋装120g","2.50","2","0"
"1111395","4965","百事可乐2L","6.50","1","0"
"1111395","18753","代跑腿服务（南京）","12.00","2","0"
"1111408","4099","唯怡植物蛋白饮品豆奶1.45L","12.00","1","0"
"1111430","5918","【桃李】布雪蛋糕40g","2.00","1","0"
"1111438","13521","雪碧清爽柠檬味汽水2L","6.50","1","0"
"1111451","4508","莎麦鸡精100g","4.00","1","0"
"1111468","18753","代跑腿服务（南京）","12.00","10","0"
"1111475","5870","【桃李】天然酵母面包牛奶蛋羹味75g","4.00","1","0"
"1111484","2034","怡宝矿泉水纯净水555ml","2.00","1","0"
"1111484","3362","百事可乐600ml","3.00","1","0"
"1111510","4967","美汁源果粒橙1.25L","7.50","1","0"
